Tapahtuma,Tapahtuma.1,Tyyppi1,1-Energia,X-Kulma,Y-Kulma,Z-Kulma,Transversaalinen-liike-energia,Eta,Phi,Varaus,Tyyppi2,2-Energia,X-Kulma2,Y-Kulma2,Z-Kulma2,Transversaalinen-liike-energia2,Eta2,Phi2,Varaus2,Massa[GeV],Massa(kg),Phi(deg),Phi2(deg)
173380,148222373,G,29.1604,-13.7088,1.98209,25.6604,13.8514,1.37568,2.998,1,G,27.7786,-11.1716,-0.8501639999999999,25.4187,11.2039,1.55774,-3.06564,-1,3.55704,6.340999745876334e-27,171.7727469802095,-175.64823350647413
173380,149348968,G,23.0161,12.993,-18.2188,5.38403,22.3773,0.23834,-0.951287,1,G,14.7122,7.12795,-12.8219,1.10839,14.67,0.075483,-1.06342,-1,3.59112,6.4017528640137365e-27,-54.50473020565796,-60.929477849798
173380,150326791,G,12.5021,-7.611510000000001,-5.9159,7.95976,9.64017,0.7526010000000001,-2.48089,1,G,21.0522,-9.27214,-13.0833,13.6395,16.0358,0.771671,-2.1873400000000003,-1,3.65103,6.508552139471828e-27,-142.14452643620143,-125.32535036013725
173380,153002695,G,16.6351,-12.5308,-6.93765,8.45963,14.3231,0.560773,-2.63595,1,G,10.0085,-8.724639999999999,-4.14861,2.6132,9.66076,0.267302,-2.69773,-1,3.54664,6.32246006193769e-27,-151.02881000749937,-154.5685432658174
173380,154343320,G,10.0211,-9.80884,-1.43814,-1.45956,9.91371,-0.1467,-2.99601,1,G,18.6665,-16.604,-5.79429,-6.25765,17.586,-0.34872,-2.8058400000000003,-1,3.67085,6.543884498670283e-27,-171.65872837897845,-160.76278998897632
173380,158538828,G,27.0565,14.7019,0.696159,-22.7027,14.7184,-1.2181,0.0473163,1,G,64.4966,36.0265,7.39038,-52.9837,36.7767,-1.16141,0.2023309999999999,-1,3.84378,6.852160224007753e-27,2.7110242921746783,11.59271236466069
173380,158400198,G,22.3868,-9.76773,11.6312,-16.4458,15.1886,-0.938707,2.26933,-1,G,22.1796,-6.71347,10.7081,-18.2261,12.6386,-1.16221,2.1308,1,3.65404,6.513917951842532e-27,130.02303132241454,122.08584698646777
173380,158229279,G,12.886,-7.134360000000001,-8.60083,6.41593,11.1747,0.546533,-2.26327,1,G,31.4174,-13.5677,-24.699,13.8896,28.1802,0.474838,-2.07312,-1,3.60897,6.433573379235352e-27,-129.6758188985653,-118.7810264241534
173380,159432355,G,14.977,2.82396,2.08568,-14.5594,3.51067,-2.1298,0.636142,1,G,9.87324,-1.19109,1.50102,-9.68493,1.91619,-2.32303,2.2415700000000003,-1,3.77076,6.721990250815467e-27,36.44825177100881,128.4325004831315
173380,160405445,G,6.823169999999999,-3.16633,-1.83907,5.75645,3.66167,1.23409,-2.61539,1,G,5.58094,-4.85192,-0.112053,2.75354,4.853219999999999,0.5406380000000001,-3.1185,-1,3.65278,6.511671797826889e-27,-149.8508087807105,-178.67688841153546
173380,160303302,G,12.34,1.70345,6.39331,-10.4157,6.61636,-1.23525,1.3104,-1,G,5.28451,1.05724,4.34463,-2.81449,4.471419999999999,-0.593906,1.33209,1,3.55791,6.3425506617442784e-27,75.08038947393814,76.3231349315768
173380,163129743,G,15.2214,1.74425,-2.91329,14.8375,3.39554,2.18068,-1.03132,-1,T,5.75981,2.09371,0.5319520000000001,5.33832,2.16023,1.63647,0.248807,1,3.5705,6.3649943752815406e-27,-59.09028332742817,14.255591013310536
173380,165886103,G,8.705060000000001,1.395,8.41137,1.7521,8.52626,0.204076,1.40644,1,G,23.1066,1.55581,23.0345,-0.945105,23.087,-0.0409251999999999,1.50336,-1,3.71193,6.617116250227926e-27,80.5830761383742,86.13618308878178
173380,166583462,G,23.6093,-12.1074,-5.36846,19.5442,13.2442,1.1812,-2.72424,1,G,21.8796,-14.0809,-4.32516,16.178,14.7302,0.949196,-2.84357,-1,3.65617,6.51771502172612e-27,-156.08745438070912,-162.92455975000476
173380,167947842,G,21.7725,3.35186,7.5542,-20.1427,8.26443,-1.62368,1.15319,1,G,27.1117,3.21654,13.2884,-23.4117,13.6722,-1.3070700000000002,1.33331,-1,3.8888,6.932415663519074e-27,66.07291997668705,76.39303578258276
173380,177203940,G,6.804869999999999,-5.52378,-3.40695,-2.0434400000000004,6.48995,-0.309879,-2.58893,-1,G,9.17008,-7.23758,-1.28889,-5.48046,7.35145,-0.689538,-2.96536,1,3.69957,6.595082548931615e-27,-148.33476245479446,-169.90261273690263
173380,177708978,G,23.6009,18.7996,10.0592,-10.1183,21.3217,-0.458337,0.491314,1,T,6.43486,5.3368,0.8711399999999999,-3.48654,5.407430000000001,-0.606833,0.161806,-1,3.87541,6.90854582044807e-27,28.150218615688676,9.270800899893187
173380,179147767,G,20.2859,16.5753,-1.2548700000000002,11.6273,16.6227,0.652242,-0.0755633999999999,1,G,9.20394,8.48475,0.8312139999999999,3.46691,8.52537,0.39621,0.0976539999999999,-1,3.69243,6.582354342842969e-27,-4.329463905658555,5.595162052570167
173380,178990496,G,22.3537,-13.175,-11.6322,-13.8126,17.5752,-0.721629,-2.4183,-1,G,21.1329,-13.8712,-7.71805,-13.9503,15.8738,-0.7930470000000001,-2.63384,1,3.79193,6.759729203602109e-27,-138.55838359647785,-150.90791591272682
173380,179267435,G,14.9069,-7.632589999999999,-10.6912,7.04599,13.1361,0.5135149999999999,-2.1908,1,G,18.1197,-5.94421,-13.2395,10.8487,14.5127,0.69117,-1.9928,-1,3.67798,6.556594878139757e-27,-125.52359375725248,-114.17902941366293
173380,205928694,G,16.7477,-4.66365,-2.65203,15.8648,5.36497,1.80479,-2.62454,1,G,18.2702,-1.24635,-3.44411,17.899,3.66269,2.29,-1.91801,-1,3.7643,6.710474254830501e-27,-150.3750651632552,-109.8938780638798
173380,205385459,G,14.0539,3.1337900000000003,-3.87831,13.1392,4.98618,1.69628,-0.891178,1,G,9.69818,4.4167,-4.17545,7.55657,6.07796,1.04338,-0.7573270000000001,-1,3.73795,6.663501113312879e-27,-51.060738194906314,-43.39164081130125
173380,205798740,G,22.8672,9.82612,7.99344,19.0381,12.6668,1.19642,0.682912,-1,G,13.0676,7.71691,3.0314400000000004,10.1,8.290980000000001,1.02757,0.37431,1,3.6016800000000004,6.420577773859129e-27,39.1279753788355,21.44638322954043
173380,206674740,G,13.509,-11.0239,-1.48025,7.665780000000001,11.1228,0.64379,-3.00812,1,G,10.5414,-6.39256,-2.3935,8.032169999999999,6.82596,1.00098,-2.78333,-1,3.69535,6.587559715641126e-27,-172.35258026888184,-159.4730619921369
173380,215810209,G,11.6241,-9.58148,-1.69379,-6.35892,9.73004,-0.614186,-2.9666200000000003,-1,G,8.58163,-6.82803,1.90815,-4.83426,7.08965,-0.6377550000000001,2.8690900000000004,1,3.697,6.590501107804468e-27,-169.9748054190891,164.38674804317856
173380,217560547,G,21.0016,6.70275,16.8935,-10.5231,18.1747,-0.550732,1.19308,1,G,12.5272,2.228,9.1336,-8.27847,9.40142,-0.7943439999999999,1.33153,-1,3.67539,6.551977783774267e-27,68.35844862146375,76.29104929504949
173380,216924267,G,21.3094,1.15454,9.3287,19.1239,9.39987,1.45895,1.44766,-1,G,27.3136,-0.7797069999999999,14.9668,22.8344,14.9871,1.20779,1.62285,1,3.64573,6.499104031310789e-27,82.9448081699033,92.98245578279952
173380,216866798,G,10.5631,-0.591176,2.82187,10.1615,2.88313,1.97242,1.77731,1,G,8.61544,-1.96229,4.886880000000001,6.817810000000001,5.26613,1.07519,1.95263,-1,3.68452,6.568253487078097e-27,101.83236188638963,111.87745795062257
173380,220146347,G,31.8648,23.9208,13.2273,-16.3766,27.3343,-0.56807,0.505116,1,T,9.48984,7.92442,2.06613,-4.7938,8.18935,-0.556239,0.255052,-1,3.74426,6.674749710010268e-27,28.941014964528183,14.61340315636971
173380,220246105,G,22.6336,-9.20766,12.2195,16.6785,15.3002,0.943659,2.21655,1,G,14.227,-7.63918,5.56078,10.6356,9.44877,0.967462,2.51237,-1,3.56201,6.349859575604705e-27,126.99896007971425,143.94819757527316
173380,221452766,G,23.8703,9.57655,20.1754,8.427430000000001,22.3329,0.368929,1.12762,1,G,13.3724,5.10526,12.1679,2.16475,13.1956,0.163324,1.17354,-1,3.62923,6.469690109677363e-27,64.60786689453764,67.2388890897782
173380,221616032,G,9.68792,5.203530000000001,-7.45965,-3.33489,9.09523,-0.358908,-0.961712,1,G,13.9707,9.14389,-10.5367,-0.733431,13.9511,-0.0525475,-0.85605,-1,3.66937,6.54124615903286e-27,-55.102038707081796,-49.04805205217089
173380,196946084,G,91.2679,4.63455,17.3196,89.4895,17.929000000000002,2.31074,1.30933,-1,T,3.0142,0.739116,0.229784,2.91121,0.774011,2.03511,0.3014179999999999,1,3.79022,6.756680851723737e-27,75.01908298985914,17.269979269273104
173380,197661104,G,14.9925,2.91512,-0.118355,-14.7055,2.91752,-2.32033,-0.0405781,-1,T,5.34787,-0.041225,-2.00831,-4.95515,2.00873,-1.63483,-1.59132,1,3.79567,6.766396359172353e-27,-2.3249538706596526,-91.17591985475217
173380,198325911,G,22.4717,9.69311,-4.09136,19.8563,10.5212,1.39205,-0.399403,1,G,30.6672,13.6307,-9.61018,25.7354,16.6779,1.21843,-0.6141,-1,3.6614,6.527038343552956e-27,-22.884106224862112,-35.18533819898153
173380,201770788,G,15.8645,-4.0927,9.69977,-11.8674,10.5279,-0.968546,1.97007,-1,G,30.7118,-3.01738,17.8204,-24.8301,18.074,-1.12266,1.73853,1,3.83847,6.842694289227541e-27,112.87669634533066,99.61043155687244
173380,201679545,G,4.6904,2.2823,-1.61771,3.76336,2.62723,1.12413,-0.620934,-1,T,5.42687,1.54867,1.71748,4.90833,2.3126,1.49709,0.8370360000000001,1,3.5319800000000003,6.296326238231872e-27,-35.57689755617391,47.95863010050922
173380,202537326,G,10.5028,-0.455532,10.3834,1.50819,10.3934,0.1446059999999999,1.61464,1,G,20.4028,1.06091,18.9517,7.48154,18.9813,0.384601,1.51488,-1,3.66458,6.53270720844958e-27,92.51205743299715,86.79623046877244
173380,208339945,G,6.2457400000000005,-1.92649,2.92797,5.16854,3.5049,1.18062,2.15275,1,T,4.1855400000000005,1.7428400000000002,1.01247,3.66675,2.01558,1.35973,0.526278,-1,3.89727,6.947514809957567e-27,123.34348934677985,30.153508250583954
173380,209726284,G,5.3225,4.31959,3.09026,0.3306,5.31117,0.0622061,0.620991,1,G,6.92554,6.04285,0.968217,3.24012,6.11993,0.507386,0.158875,-1,3.66237,6.528767525612618e-27,35.58016341560616,9.102866970140353
173380,209581471,G,67.1267,-1.2097,-30.9305,59.5635,30.9542,1.40924,-1.60989,1,T,80.3929,2.6086,-36.2074,71.7302,36.3013,1.43284,-1.49887,-1,3.80848,6.789232258331394e-27,-92.23990248031004,-85.87892503876805
173380,223488770,G,8.99788,5.08067,6.58522,3.43109,8.31735,0.4016369999999999,0.913659,1,G,6.03294,3.95503,4.51122,-0.6259359999999999,5.99945,-0.104144,0.8509979999999999,-1,3.64442,6.496768744199287e-27,52.34880461413983,48.75859377407081
173380,224074642,G,14.9962,12.8724,2.9612700000000003,-7.09975,13.2087,-0.514506,0.226113,-1,T,8.84918,6.8062,4.44002,-3.50122,8.126389999999999,-0.418521,0.578025,1,3.76748,6.716143119727125e-27,12.955320593040732,33.11839295304723
173380,224779606,G,11.7229,1.31469,-7.52548,8.891210000000001,7.639460000000001,0.992626,-1.39784,-1,G,30.8721,-2.42772,-21.0076,22.4913,21.1474,0.925604,-1.68585,1,3.75369,6.69156021188925e-27,-80.09033243456172,-96.59208989212348
173380,229325427,G,33.5292,15.0303,-3.44829,29.7724,15.4208,1.41219,-0.2255199999999999,1,T,28.256,9.68818,-3.72125,26.2808,10.3783,1.6591599999999995,-0.366726,-1,3.61133,6.43778046135989e-27,-12.921344195789468,-21.011852037713243
166438,642769819,G,8.38344,1.79627,-0.353225,-8.180439999999999,1.83067,-2.2025,-0.194167,1,G,8.2422,-1.85696,0.309615,-8.02362,1.8826,-2.15637,2.97638,-1,3.71951,6.63062882756013e-27,-11.124949620715922,170.5340122271367
166438,644926620,G,9.54072,6.65592,1.22553,6.723910000000001,6.7678,0.8767790000000001,0.182087,-1,G,5.4113,2.44187,3.03231,3.75677,3.89328,0.856361,0.892841,1,3.58037,6.3825892484040806e-27,10.432816604197935,51.15602107623656
166438,670351112,G,16.188,13.6554,-7.493760000000001,-4.40612,15.5765,-0.279227,-0.5019020000000001,1,G,9.85697,6.58405,-5.63692,-4.69299,8.66745,-0.517975,-0.708052,-1,3.67382,6.549179004564299e-27,-28.756866329173153,-40.56839127579429
166438,670432484,G,20.887,15.4654,10.519,-9.29666,18.7037,-0.47857,0.59729,1,G,10.4499,7.244389999999999,3.59479,-6.617139999999999,8.08725,-0.7468319999999999,0.4606159999999999,-1,3.71782,6.627616128920102e-27,34.22219614536668,26.391352776196186
166438,671183968,G,7.17033,3.7473,-5.61282,2.42003,6.74878,0.3513159999999999,-0.982126,1,G,10.9621,7.001360000000001,-5.16939,6.66453,8.70297,0.705721,-0.635997,-1,3.8037,6.780711134367286e-27,-56.271674750061784,-36.43994388297942
166438,671026361,G,8.696760000000001,3.32534,-1.68019,7.85758,3.72571,1.49135,-0.467854,1,G,16.7434,10.7783,-2.8359,12.4946,11.1451,0.964453,-0.25728,-1,3.6988,6.593709899255388e-27,-26.80605962831185,-14.74105815312485
166438,653492891,G,18.0091,-1.86395,3.93606,-17.4743,4.3551,-2.09771,2.01307,1,G,20.8884,-4.8169,1.64117,-20.2588,5.0888,-2.09011,2.8132200000000003,-1,3.67345,6.548519419654944e-27,115.34041486439304,161.18563284178285
166438,658821454,G,9.16608,0.799834,-1.76025,8.95922,1.93344,2.23797,-1.1443,-1,G,8.266160000000001,-2.05229,0.542525,7.988239999999999,2.12279,2.03559,2.88315,1,3.68985,6.577755075096652e-27,-65.56356049681578,165.1923267031324
166438,769329746,G,8.57121,7.63951,1.75876,-3.4639800000000003,7.839339999999999,-0.428626,0.226277,-1,G,5.18008,5.0309,-1.17838,-0.351592,5.16706,-0.0679926,-0.230081,1,3.69642,6.589467163892506e-27,12.964717100880875,-13.182670246148627
166438,673928384,G,7.129760000000001,-1.42009,-1.19783,6.88265,1.8578,2.02049,-2.44089,-1,G,11.2017,-4.20167,2.33651,10.117,4.80764,1.48936,2.63409,1,3.76214,6.706623705089399e-27,-139.8526952556783,150.9222398576051
166438,673951187,G,20.6552,-9.09081,-1.16091,18.5104,9.16463,1.45244,-3.01458,-1,G,39.1005,-21.4352,-0.8677879999999999,32.6898,21.4527,1.20789,-3.10113,1,3.65204,6.510352628008178e-27,-172.72271100453634,-177.68166072139329
166438,673730458,G,40.9903,-6.37974,14.9144,-37.6437,16.2216,-1.57846,1.975,1,T,3.28185,0.401771,0.683048,-3.18299,0.792449,-2.0987400000000003,1.0391,-1,3.76604,6.713576086566389e-27,113.15916453833013,59.53604449203991
166438,782783072,G,15.7696,8.6361,-4.0366,-12.5615,9.53291,-1.0892,-0.437238,-1,G,22.3662,11.0689,-9.72222,-16.8283,14.7324,-0.978482,-0.720715,1,3.6027400000000003,6.422467395491338e-27,-25.051892042739443,-41.293927731768406
166438,786805768,G,9.44223,-0.970063,-1.98285,-9.17997,2.20742,-2.1325,-2.02579,1,G,13.4283,-2.58146,1.18282,-13.1242,2.83954,-2.2354700000000003,2.71194,-1,3.51156,6.259924281883111e-27,-116.06921717979941,155.38271629269823
166438,803829988,G,8.17619,6.29051,2.78588,-4.4167,6.8798,-0.604489,0.416909,1,G,9.13112,8.77463,0.725695,-2.41774,8.80459,-0.271261,0.0825159999999999,-1,3.68019,6.560534560976718e-27,23.88712614101806,4.727818542301184
166438,804064099,G,5.57183,-1.79277,3.15326,-4.22812,3.62727,-0.993796,2.08777,-1,G,5.1498,-4.32275,2.19579,-1.7325099999999998,4.84847,-0.350134,2.6716,1,3.66226,6.528571432801729e-27,119.62040959401999,153.07140454714067
166438,678281883,G,5.78651,2.8542,0.0705489,5.03201,2.85507,1.33207,0.0247125,1,G,6.3996,2.72785,3.58868,4.54136,4.50775,0.8866360000000001,0.920845,-1,3.5075199999999995,6.252722327737714e-27,1.4159219512169536,52.76053208572082
166438,794615905,G,48.1017,35.1332,15.439,29.001,38.3759,0.697709,0.414039,1,G,15.0545,11.0303,6.493469999999999,7.92426,12.7997,0.58513,0.5320630000000001,-1,3.62324,6.459011964793472e-27,23.722687253815526,30.484964335067115
166438,795366339,G,22.3582,0.378736,-11.7017,-19.0475,11.7078,-1.26315,-1.53844,-1,G,21.6579,2.36077,-13.7779,-16.5424,13.9786,-1.00531,-1.4011,1,3.75078,6.686372665710263e-27,-88.14611903410056,-80.27711667577435
166438,818872812,G,5.34804,3.09235,-1.6709,-4.02937,3.5149,-0.981182,-0.495393,-1,T,4.65742,-0.39729,-0.8966139999999999,-4.551769999999999,0.980692,-2.23957,-1.9879,1,3.55214,6.332264702482165e-27,-28.38392810032252,-113.89828009404884
166438,818499821,G,8.373289999999999,1.90045,-8.149989999999999,-0.258582,8.36863,-0.0308940999999999,-1.34171,1,G,8.05038,-0.798987,-7.51127,-2.78208,7.55365,-0.360453,-1.67677,-1,3.7421,6.670899160269166e-27,-76.87432033049262,-96.07184421414472
166438,819081383,G,8.88176,-1.20386,1.4014799999999998,8.68683,1.84755,2.25222,2.2804900000000004,-1,G,8.96907,-1.61437,-2.17522,8.54958,2.7088400000000004,1.86671,-2.20926,1,3.60794,6.431737237460658e-27,130.6624522217805,-126.58127384706393
166438,838350684,G,8.8103,0.409839,2.5517,-8.42206,2.5844,-1.89726,1.41154,1,T,5.30686,0.127688,-1.3277,-5.13542,1.3338299999999998,-2.05771,-1.47492,-1,3.70161,6.598719179242654e-27,80.8752846138909,-84.5066911194298
166438,686180674,G,8.338410000000001,1.56508,0.570828,8.16962,1.66593,2.29342,0.349734,-1,G,6.866389999999999,-0.2471,3.52667,5.8853800000000005,3.53531,1.28281,1.64075,1,3.888,6.930989533985333e-27,20.038282152227012,94.00805023608362
166438,687454888,G,6.55772,2.98443,0.95333,-5.75994,3.13299,-1.36898,0.30919,1,G,7.38795,0.2495489999999999,3.41351,-6.546469999999999,3.42262,-1.4039,1.4978200000000002,-1,3.67506,6.5513895053416e-27,17.715282067648758,85.81876447027933
166438,693604257,G,6.6948300000000005,-4.2706800000000005,0.935309,-5.06913,4.3719,-0.989773,2.92599,-1,G,11.5681,-4.84972,5.78988,-8.76171,7.55265,-0.990167,2.26806,1,3.71928,6.630218815319179e-27,167.64687789747273,129.95026568243293
166438,692885731,G,21.6329,-7.92845,-7.01158,-18.8667,10.5841,-1.34194,-2.4174900000000004,-1,G,13.7988,-7.17997,-5.80435,-10.2544,9.23268,-0.957502,-2.46175,1,3.85473,6.871680372000844e-27,-138.5119740150723,-141.0478852163211
166438,691287238,G,6.16811,-1.92025,-5.40802,2.25841,5.73882,0.384023,-1.91198,1,G,5.58591,-0.10692,-5.500769999999999,-0.959831,5.50181,-0.173584,-1.59023,-1,3.65507,6.515754093617225e-27,-109.54838451341593,-91.1134674550829
166438,824020360,G,9.64216,2.30947,-1.02684,9.30441,2.52746,2.01438,-0.4183729999999999,1,G,6.07015,-1.44501,-0.2645389999999999,5.88876,1.46902,2.0968,-2.96053,-1,3.691780000000001,6.581195612596806e-27,-23.971007162225202,-169.62587412185442
166438,826369144,G,22.1132,1.50284,-8.00137,20.5598,8.14128,1.65661,-1.38514,1,G,7.64682,2.40023,-3.54728,6.33391,4.28302,1.18297,-0.975921,-1,3.71301,6.619041525098478e-27,-79.36267603474562,-55.916154438183135
166438,827224129,G,9.6588,3.6247,-8.0623,3.89129,8.83963,0.427105,-1.14829,1,G,19.2531,6.06844,-13.6823,12.1095,14.9676,0.739718,-1.15334,-1,3.61791,6.449510376774917e-27,-65.79217065707297,-66.08151434361402
166438,700710411,G,7.72165,1.77125,0.5973930000000001,7.491230000000001,1.86928,2.09654,0.325291,-1,G,7.296089999999999,1.90071,-2.88306,6.42627,3.4532199999999995,1.37966,-0.987933,1,3.62326,6.459047618031816e-27,18.637801413588836,-56.604391341694225
166438,701962492,G,7.638489999999999,-2.25893,-2.1239,6.98009,3.1006,1.55065,-2.38699,-1,G,10.115,-4.61969,1.09879,8.93043,4.74856,1.38895,2.90808,1,3.6979,6.592105503529927e-27,-136.76445273992334,166.62071048639345
166438,702930009,G,37.7616,7.58813,-6.31083,36.4489,9.86947,2.01746,-0.693757,1,T,2.77407,-0.349668,-0.732175,2.65065,0.8113859999999999,1.89961,-2.01634,-1,3.5167900000000003,6.269247603709949e-27,-39.74934810765483,-115.52777206340079
166438,702622735,G,31.9082,-14.9531,-0.707619,-28.1785,14.9699,-1.38975,-3.09431,1,T,37.7664,-20.7399,1.03799,-31.5447,20.7659,-1.20529,3.09159,-1,3.68674,6.57221099653423e-27,-177.2909035051141,177.13505898483854
166438,702976890,G,6.90124,-1.19965,-6.46441,2.09481,6.5747800000000005,0.313454,-1.75429,1,G,9.55815,2.36207,-9.17176,1.28319,9.47103,0.135074,-1.31874,-1,3.69592,6.588575832933918e-27,-100.51341304199856,-75.5582362750772
166438,714348585,G,14.6904,-2.23719,13.2025,-6.04017,13.3907,-0.437026,1.73865,1,G,11.3784,-4.68037,9.38378,-4.41532,10.4862,-0.409516,2.03346,-1,3.5025,6.243773364913485e-27,99.61730705041401,116.50867580866469
166438,715794899,G,6.303730000000001,2.00443,-5.76455,1.57419,6.10309,0.255156,-1.23616,1,G,10.2537,0.00667601,-8.490839999999999,5.7474300000000005,8.490839999999999,0.633638,-1.57001,-1,3.64444,6.49680439743763e-27,-70.82675080288718,-89.95494679332845
166438,716398423,G,13.9331,4.22201,-12.3947,-4.76081,13.094,-0.356017,-1.24249,1,G,13.4392,5.704940000000001,-12.0881,-1.38989,13.3667,-0.103795,-1.12984,-1,3.66836,6.53944567049651e-27,-71.18943308720497,-64.73506352505666
166438,711423223,G,23.9056,-5.76205,-1.54739,23.1489,5.96621,2.0651900000000003,-2.87923,-1,T,5.2272300000000005,-0.4957359999999999,-1.89923,4.84355,1.96286,1.63513,-1.82612,1,3.75586,6.695428588249525e-27,-164.96772724744113,-104.62896888442299
166438,713820157,G,8.41624,1.62949,-1.18275,-8.17115,2.01349,-2.10873,-0.6278590000000001,1,G,5.9969,3.9797,-1.19325,-4.323169999999999,4.15474,-0.90975,-0.291305,-1,3.81078,6.793332380740902e-27,-35.97367082930199,-16.690547051057347
166438,727875739,G,6.377759999999999,0.303409,2.87807,-5.68237,2.8940200000000003,-1.42719,1.46576,-1,G,7.523289999999999,-3.17367,1.6094,-6.6277,3.55842,-1.38042,2.67227,1,3.650430000000001,6.507482542321523e-27,83.98186177909001,153.1097927194144
166438,727142612,G,8.08182,3.63802,-1.12011,-7.12845,3.80655,-1.3852,-0.29868,-1,T,6.1296,1.6936400000000005,2.18397,-5.47016,2.76372,-1.43433,0.911184,1,3.69879,6.593692072636217e-27,-17.1131034249663,52.20699755984496
166438,730435989,G,28.4154,7.45588,-4.18544,-27.0983,8.55033,-1.87066,-0.511524,1,T,6.9282,0.441813,-2.31827,-6.51301,2.3599900000000003,-1.73961,-1.38248,-1,3.84462,6.853657660018182e-27,-29.30816631964799,-79.21026926124082
166438,730324187,G,7.186380000000001,-0.621931,-4.8554900000000005,-5.26025,4.89516,-0.933141,-1.69819,-1,G,7.5335,-3.74112,-2.89028,-5.86453,4.72755,-1.04165,-2.4838,1,3.72568,6.641627851589115e-27,-97.29911981131488,-142.3112571545845
166438,720610833,G,8.03135,-4.05809,-6.90567,0.578799,8.00977,0.0721989,-2.10208,1,G,12.7799,-9.08161,-8.1307,3.83796,12.1895,0.309875,-2.41138,-1,3.85419,6.870717734565568e-27,-120.44031219885215,-138.16189680224733
166438,722981046,G,7.941089999999999,0.410355,-1.6425599999999998,7.7578,1.6998,2.22518,-1.32504,-1,T,5.50622,3.2867300000000004,-1.13267,4.2687,3.47642,1.03371,-0.331874,1,3.85011,6.863444473943486e-27,-75.9191996860096,-19.01497953012343
166438,732790825,G,20.5206,-13.9799,-8.46515,12.4093,16.343,0.700571,-2.59712,1,G,24.0877,-13.6038,-12.4668,15.483,18.4522,0.762899,-2.39978,-1,3.59478,6.4082774066306045e-27,-148.80401488900654,-137.4972657598956
166438,844696236,G,9.55788,4.207319999999999,-1.68245,8.41485,4.53125,1.37783,-0.3804079999999999,-1,G,10.747,7.696839999999999,-2.17685,7.17678,7.99875,0.806813,-0.275625,1,3.5474900000000003,6.323975324567292e-27,-21.79577289301118,-15.792149228292276
166438,845654921,G,21.4592,5.01248,-12.2367,-16.9004,13.2236,-1.065,-1.18202,1,G,17.5724,3.41926,-12.5028,-11.8646,12.9619,-0.820227,-1.30384,-1,3.59256,6.4043198971744714e-27,-67.72475730004912,-74.70452916033234
166438,845259910,G,14.6008,-7.339180000000001,3.2974300000000003,12.1835,8.045910000000001,1.20264,2.71933,1,G,12.6704,-8.98962,3.52127,8.20463,9.65467,0.771092,2.76826,-1,3.86306,6.88652994577093e-27,155.80613210329986,158.60961459487484
166438,846071662,G,7.50783,1.46234,-6.40906,3.62516,6.57377,0.526758,-1.34647,-1,G,9.1223,5.41001,-5.99348,4.24442,8.07404,0.504069,-0.836519,1,3.6849,6.568930898606624e-27,-77.14704824097487,-47.92900818250095
166438,743139521,G,14.4161,8.49966,3.76143,-11.019,9.29476,-1.00666,0.416631,-1,G,17.273,12.3922,1.36845,-11.9543,12.4676,-0.8519629999999999,0.109982,1,3.69265,6.582746528464748e-27,23.871197914313427,6.301504422407405
166438,745129400,G,11.7105,8.68272,7.85686,-0.0744893,11.7098,-0.00636122,0.7355079999999999,1,G,16.1658,9.59826,12.5991,-3.23412,15.8387,-0.202798,0.919773,-1,3.67493,6.551157759292366e-27,42.14150419810537,52.69911101008279
166438,745944288,G,7.814080000000001,-4.71283,-6.17433,0.845899,7.76744,0.108689,-2.22275,1,G,9.21521,-8.04181,-4.47998,-0.409832,9.20548,-0.0445056999999999,-2.63333,-1,3.68935,6.576863744138062e-27,-127.35419391269535,-150.87869506517512
166438,747450647,G,8.01603,-0.793934,-7.03914,-3.75042,7.08377,-0.507386,-1.68311,-1,G,12.4803,-2.91042,-8.03939,-9.09097,8.42175,-0.925432,-1.91791,1,3.75711,6.697656915645997e-27,-96.43509945625765,-109.88814848592847
166438,748518010,G,24.4352,-19.1537,-4.91521,-14.3542,19.7744,-0.673755,-2.89039,-1,T,28.7871,-22.2413,-9.38051,-15.685,24.1385,-0.611049,-2.74247,1,3.514,6.2642739769610226e-27,-165.60714814680713,-157.13195644123252
166438,749942277,G,12.0537,0.447759,-7.194660000000001,9.66007,7.20858,1.10265,-1.50864,1,G,12.7609,-2.43221,-9.31341,8.37697,9.62576,0.786602,-1.82624,-1,3.73821,6.663964605411346e-27,-86.43870480461082,-104.63584437796457
166438,749499496,G,13.5389,-2.60495,7.47328,-10.9843,7.91427,-1.13093,1.9062,-1,G,7.478389999999999,-2.30826,5.82912,-4.07535,6.2695,-0.6112479999999999,1.94784,1,3.720180000000001,6.631823211044641e-27,109.21721490783032,111.60301116675492
166438,754637672,G,11.8133,-10.345999999999998,-5.673030000000001,-0.564442,11.7993,-0.0478187,-2.64003,1,G,4.20934,-4.19667,0.0520596,-0.304345,4.19699,-0.0724517,3.1291900000000004,-1,3.5894,6.398686685516192e-27,-151.26257678791276,179.2893802945303
166438,754768292,G,17.6793,-10.1113,-13.9449,3.98108,17.2249,0.229113,-2.19816,1,G,9.10902,-6.23565,-5.46881,3.76455,8.29405,0.43959,-2.42162,-1,3.67505,6.551371678722428e-27,-125.94529069446875,-138.74860558446127
